path,filename,full_filepath,confidential,timestamp_created,timestamp_modified,timestamp_last_accessed,size
code/derived/audit/time-selection_main/tv_gen2_ptv - vietnam (173).png,tv_gen2_ptv - vietnam (173).png,code/derived/audit/time-selection_main/tv_gen2_ptv - vietnam (173).png,TRUE,2022-01-04T16:27:38.442087Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,37201
code/derived/audit/time-selection_main/tv_gen3_lcd_only - australia (152).png,tv_gen3_lcd_only - australia (152).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - australia (152).png,TRUE,2022-01-04T16:27:38.609831Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,36902
code/derived/audit/time-selection_main/tv_gen3_lcd_only - china (154).png,tv_gen3_lcd_only - china (154).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - china (154).png,TRUE,2022-01-04T16:27:38.774254Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,41956
code/derived/audit/time-selection_main/tv_gen3_lcd_only - hong kong (156).png,tv_gen3_lcd_only - hong kong (156).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - hong kong (156).png,TRUE,2022-01-04T16:27:38.937819Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,38947
code/derived/audit/time-selection_main/tv_gen3_lcd_only - india (165).png,tv_gen3_lcd_only - india (165).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - india (165).png,TRUE,2022-01-04T16:27:39.103378Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,33624
code/derived/audit/time-selection_main/tv_gen3_lcd_only - indonesia (153) - affected.png,tv_gen3_lcd_only - indonesia (153) - affected.png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - indonesia (153) - affected.png,TRUE,2022-01-04T16:27:39.264732Z,2021-05-11T14:54:47Z,2021-05-11T14:54:47Z,37175
code/derived/audit/time-selection_main/tv_gen3_lcd_only - japan (164).png,tv_gen3_lcd_only - japan (164).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - japan (164).png,TRUE,2022-01-04T16:27:39.428347Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,34378
code/derived/audit/time-selection_main/tv_gen3_lcd_only - malaysia (163).png,tv_gen3_lcd_only - malaysia (163).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - malaysia (163).png,TRUE,2022-01-04T16:27:39.604509Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,33383
code/derived/audit/time-selection_main/tv_gen3_lcd_only - new zealand (162).png,tv_gen3_lcd_only - new zealand (162).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - new zealand (162).png,TRUE,2022-01-04T16:27:39.819937Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,40356
code/derived/audit/time-selection_main/tv_gen3_lcd_only - philippines (159).png,tv_gen3_lcd_only - philippines (159).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - philippines (159).png,TRUE,2022-01-04T16:27:39.998503Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,33844
code/derived/audit/time-selection_main/tv_gen3_lcd_only - singapore (160).png,tv_gen3_lcd_only - singapore (160).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - singapore (160).png,TRUE,2022-01-04T16:27:40.190825Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,39652
code/derived/audit/time-selection_main/tv_gen3_lcd_only - south korea (161).png,tv_gen3_lcd_only - south korea (161).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - south korea (161).png,TRUE,2022-01-04T16:27:40.378983Z,2021-05-11T14:54:48Z,2021-05-11T14:54:48Z,38161
code/derived/audit/time-selection_main/tv_gen3_lcd_only - taiwan (155).png,tv_gen3_lcd_only - taiwan (155).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - taiwan (155).png,TRUE,2022-01-04T16:27:40.553385Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,39685
code/derived/audit/time-selection_main/tv_gen3_lcd_only - thailand (157).png,tv_gen3_lcd_only - thailand (157).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - thailand (157).png,TRUE,2022-01-04T16:27:40.757254Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,32907
code/derived/audit/time-selection_main/tv_gen3_lcd_only - vietnam (158).png,tv_gen3_lcd_only - vietnam (158).png,code/derived/audit/time-selection_main/tv_gen3_lcd_only - vietnam (158).png,TRUE,2022-01-04T16:27:40.980658Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,37399
code/derived/audit/time-selection_main/washing - australia (190).png,washing - australia (190).png,code/derived/audit/time-selection_main/washing - australia (190).png,TRUE,2022-01-04T16:27:41.183119Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,51880
code/derived/audit/time-selection_main/washing - china (184).png,washing - china (184).png,code/derived/audit/time-selection_main/washing - china (184).png,TRUE,2022-01-04T16:27:41.386574Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,49085
code/derived/audit/time-selection_main/washing - hong kong (187).png,washing - hong kong (187).png,code/derived/audit/time-selection_main/washing - hong kong (187).png,TRUE,2022-01-04T16:27:41.574654Z,2021-05-11T14:54:49Z,2021-05-11T14:54:49Z,44798
code/derived/audit/time-selection_main/washing - india (192).png,washing - india (192).png,code/derived/audit/time-selection_main/washing - india (192).png,TRUE,2022-01-04T16:27:41.807020Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,41256
code/derived/audit/time-selection_main/washing - indonesia (185).png,washing - indonesia (185).png,code/derived/audit/time-selection_main/washing - indonesia (185).png,TRUE,2022-01-04T16:27:41.995518Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,32661
code/derived/audit/time-selection_main/washing - japan (191).png,washing - japan (191).png,code/derived/audit/time-selection_main/washing - japan (191).png,TRUE,2022-01-04T16:27:42.204079Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,41456
code/derived/audit/time-selection_main/washing - malaysia (188).png,washing - malaysia (188).png,code/derived/audit/time-selection_main/washing - malaysia (188).png,TRUE,2022-01-04T16:27:42.341713Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,39462
code/derived/audit/time-selection_main/washing - philippines (189).png,washing - philippines (189).png,code/derived/audit/time-selection_main/washing - philippines (189).png,TRUE,2022-01-04T16:27:42.515772Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,40691
code/derived/audit/time-selection_main/washing - singapore (183).png,washing - singapore (183).png,code/derived/audit/time-selection_main/washing - singapore (183).png,TRUE,2022-01-04T16:27:42.667370Z,2021-05-11T14:54:50Z,2021-05-11T14:54:50Z,43603
code/derived/audit/time-selection_main/washing - south korea (181).png,washing - south korea (181).png,code/derived/audit/time-selection_main/washing - south korea (181).png,TRUE,2022-01-04T16:27:42.853872Z,2021-05-11T14:54:51Z,2021-05-11T14:54:51Z,44954
code/derived/audit/time-selection_main/washing - taiwan (180).png,washing - taiwan (180).png,code/derived/audit/time-selection_main/washing - taiwan (180).png,TRUE,2022-01-04T16:27:43.041370Z,2021-05-11T14:54:51Z,2021-05-11T14:54:51Z,48147
code/derived/audit/time-selection_main/washing - thailand (186).png,washing - thailand (186).png,code/derived/audit/time-selection_main/washing - thailand (186).png,TRUE,2022-01-04T16:27:43.245974Z,2021-05-11T14:54:51Z,2021-05-11T14:54:51Z,43439
code/derived/audit/time-selection_main/washing - vietnam (182).png,washing - vietnam (182).png,code/derived/audit/time-selection_main/washing - vietnam (182).png,TRUE,2022-01-04T16:27:43.435146Z,2021-05-11T14:54:51Z,2021-05-11T14:54:51Z,42987
code/derived/code/,.Rhistory,code/derived/code/.Rhistory,TRUE,2022-01-04T14:01:21.191343Z,2022-01-04T14:01:21.191343Z,2022-01-04T14:01:21.191343Z,0
code/derived/code/,Rplots.pdf,code/derived/code/Rplots.pdf,TRUE,2022-01-04T13:19:16.602091Z,2022-01-04T14:14:08.549456Z,2022-01-04T16:39:35.914314Z,210648
code/derived/code/,audit_advertising.R,code/derived/code/audit_advertising.R,TRUE,2019-12-13T14:41:16.697258Z,2022-01-05T07:48:47.448318Z,2022-01-05T08:05:18.726446Z,1816
code/derived/code/,audit_attributes.R,code/derived/code/audit_attributes.R,TRUE,2021-04-30T08:40:10.364441Z,2022-01-05T07:45:51.843250Z,2022-01-05T08:05:18.731430Z,3051
code/derived/code/,audit_brands.R,code/derived/code/audit_brands.R,TRUE,2021-04-30T08:40:10.380411Z,2022-01-04T16:40:41.904491Z,2022-01-05T07:49:21.105526Z,3213
code/derived/code/,audit_markets.R,code/derived/code/audit_markets.R,TRUE,2021-04-30T08:40:10.395420Z,2022-01-04T16:41:00.020872Z,2022-01-05T07:49:21.105526Z,3508
code/derived/code/,audit_rawplot.R,code/derived/code/audit_rawplot.R,TRUE,2021-04-30T08:40:10.411392Z,2021-04-30T08:40:10.411392Z,2022-01-05T07:49:21.105526Z,2537
code/derived/code/,brand_metrics.R,code/derived/code/brand_metrics.R,TRUE,2021-04-30T08:40:44.229496Z,2021-04-30T08:40:44.230494Z,2022-01-05T07:49:21.099543Z,23603
code/derived/code/,categorize.R,code/derived/code/categorize.R,TRUE,2021-04-30T08:40:10.411392Z,2021-04-30T08:40:10.411392Z,2022-01-05T07:49:21.101538Z,23219
code/derived/code/,covar_gini.R,code/derived/code/covar_gini.R,TRUE,2021-04-30T08:40:10.442026Z,2022-01-04T16:28:01.267385Z,2022-01-05T07:49:21.103531Z,257
code/derived/code/,covar_pennworldtables.R,code/derived/code/covar_pennworldtables.R,TRUE,2021-05-06T09:24:04.823053Z,2022-01-04T13:59:57.242048Z,2022-01-05T07:49:21.103531Z,2590
code/derived/code/,covars.R,code/derived/code/covars.R,TRUE,2021-04-30T08:40:10.473269Z,2021-04-30T08:40:10.473269Z,2022-01-05T07:49:21.104530Z,63
code/derived/code/,exch_cpi.R,code/derived/code/exch_cpi.R,TRUE,2019-12-13T14:41:16.701246Z,2022-01-04T14:02:27.186499Z,2022-01-05T07:49:21.100540Z,4989
code/derived/code/,extract_attributes.R,code/derived/code/extract_attributes.R,TRUE,2019-12-13T14:41:16.701246Z,2019-12-13T14:41:16.701246Z,2022-01-05T07:49:21.102535Z,2451
code/derived/code/,get_advertising.R,code/derived/code/get_advertising.R,TRUE,2021-04-30T08:40:10.473269Z,2022-01-04T14:00:48.168297Z,2022-01-05T07:49:21.102535Z,8623
code/derived/code/,makefile,code/derived/code/makefile,TRUE,2021-04-30T08:40:10.488892Z,2022-01-04T16:41:25.559174Z,2022-01-05T07:49:21.098545Z,4251
code/derived/code/,merge_and_document.R,code/derived/code/merge_and_document.R,TRUE,2021-04-30T08:40:10.504513Z,2022-01-04T16:32:32.290415Z,2022-01-05T07:49:21.099543Z,4539
code/derived/code/,proc_functions.R,code/derived/code/proc_functions.R,TRUE,2019-12-13T14:41:16.703590Z,2022-01-04T13:22:51.361053Z,2022-01-05T07:49:21.101538Z,1257
code/derived/code/,runsum.cpp,code/derived/code/runsum.cpp,TRUE,2019-12-13T14:41:16.703590Z,2019-12-13T14:41:16.703590Z,2022-01-04T16:39:35.914314Z,1280
code/derived/code/,select.R,code/derived/code/select.R,TRUE,2021-04-30T08:40:44.230494Z,2021-04-30T08:40:44.230494Z,2022-01-05T07:49:21.100540Z,10680
code/derived/code/,set_attributes.R,code/derived/code/set_attributes.R,TRUE,2019-12-13T14:41:16.704237Z,2019-12-13T14:41:16.704237Z,2022-01-05T07:49:21.101538Z,17532
code/derived/code/,time_select.R,code/derived/code/time_select.R,TRUE,2021-04-30T08:40:10.504513Z,2022-01-04T16:26:58.865196Z,2022-01-05T07:49:21.099543Z,12916
code/derived/code/,uniqueness_and_lagsales.R,code/derived/code/uniqueness_and_lagsales.R,TRUE,2021-04-16T06:56:48.302174Z,2021-04-16T06:56:48.302174Z,2022-01-05T07:49:21.100540Z,5962
code/derived/code/,unzip_csv.R,code/derived/code/unzip_csv.R,TRUE,2019-12-13T14:41:16.706230Z,2022-01-04T14:01:14.510601Z,2022-01-05T07:49:21.101538Z,5673
code/derived/output/,attributes.txt,code/derived/output/attributes.txt,TRUE,2022-01-04T14:18:35.905895Z,2022-01-04T14:18:36.147446Z,2022-01-04T16:18:18.529478Z,7815
code/derived/output/,brand_selection_main.txt,code/derived/output/brand_selection_main.txt,TRUE,2022-01-04T14:22:56.082594Z,2022-01-04T14:22:56.178959Z,2022-01-04T16:18:18.733538Z,49825
code/derived/output/,category_selection.txt,code/derived/output/category_selection.txt,TRUE,2022-01-04T14:12:09.552727Z,2022-01-04T14:12:09.911980Z,2022-01-04T16:18:18.888094Z,395
code/derived/output/,category_start.txt,code/derived/output/category_start.txt,TRUE,2022-01-04T14:12:09.052443Z,2022-01-04T14:12:09.543751Z,2022-01-04T16:18:19.771179Z,1683
code/derived/output/,covariates.txt,code/derived/output/covariates.txt,TRUE,2022-01-04T16:28:25.839731Z,2022-01-04T16:28:25.841724Z,2022-01-05T07:55:00.549990Z,6
code/derived/output/,datasets.txt,code/derived/output/datasets.txt,TRUE,2022-01-04T16:32:48.823563Z,2022-01-04T16:32:48.826557Z,2022-01-05T08:23:56.107935Z,50
code/derived/output/,datasets_main.csv,code/derived/output/datasets_main.csv,TRUE,2022-01-04T16:32:45.931288Z,2022-01-04T16:32:47.077225Z,2022-01-05T07:46:03.049593Z,393445528
code/derived/output/,datasets_main.txt,code/derived/output/datasets_main.txt,TRUE,2022-01-04T16:32:47.078224Z,2022-01-04T16:32:48.820572Z,2022-01-04T16:37:29.421272Z,47033
code/derived/output/,gini.csv,code/derived/output/gini.csv,TRUE,2022-01-04T16:28:06.984430Z,2022-01-04T16:28:06.985428Z,2022-01-05T07:49:21.103531Z,225
code/derived/output/,penn_indicators.csv,code/derived/output/penn_indicators.csv,TRUE,2022-01-04T16:28:25.438244Z,2022-01-04T16:28:25.439241Z,2022-01-05T07:49:21.103531Z,22961
code/derived/temp/,advertising.csv,code/derived/temp/advertising.csv,TRUE,2022-01-04T14:23:10.243263Z,2022-01-04T14:23:10.259220Z,2022-01-05T07:49:21.102535Z,3007316
code/derived/temp/,attributes.RData,code/derived/temp/attributes.RData,TRUE,2022-01-04T14:18:36.157421Z,2022-01-04T14:18:38.807346Z,2022-01-05T07:49:21.101538Z,10653640
code/derived/temp/,audit_advertising.txt,code/derived/temp/audit_advertising.txt,TRUE,2022-01-05T07:49:03.311783Z,2022-01-05T07:49:03.313778Z,2022-01-05T08:05:20.998413Z,28
code/derived/temp/,audit_attributes.txt,code/derived/temp/audit_attributes.txt,TRUE,2022-01-05T07:47:40.212393Z,2022-01-05T07:47:40.214388Z,2022-01-05T08:05:21.509216Z,28
code/derived/temp/,audit_brands.txt,code/derived/temp/audit_brands.txt,TRUE,2022-01-04T16:50:34.124445Z,2022-01-04T16:50:34.131428Z,2022-01-05T07:49:21.105526Z,28
code/derived/temp/,audit_markets.txt,code/derived/temp/audit_markets.txt,TRUE,2022-01-04T16:35:19.839073Z,2022-01-04T16:43:57.286406Z,2022-01-05T07:49:21.105526Z,28
code/derived/temp/,audit_rawplot.txt,code/derived/temp/audit_rawplot.txt,TRUE,2022-01-04T16:31:05.469982Z,2022-01-04T16:31:05.470982Z,2022-01-05T07:49:21.105526Z,28
code/derived/temp/,brand_metrics.RData,code/derived/temp/brand_metrics.RData,TRUE,2022-01-04T14:34:39.866323Z,2022-01-04T14:34:52.305922Z,2022-01-05T07:49:21.099543Z,191118598
code/derived/temp/,categorized.RData,code/derived/temp/categorized.RData,TRUE,2022-01-04T14:13:02.169420Z,2022-01-04T14:14:08.541479Z,2022-01-05T07:57:41.143702Z,247104923
code/derived/temp/,datasets.txt,code/derived/temp/datasets.txt,TRUE,2022-01-04T16:27:44.345209Z,2022-01-04T16:27:44.347202Z,2022-01-05T07:49:21.099543Z,29
code/derived/temp/,datasets_main.csv,code/derived/temp/datasets_main.csv,TRUE,2022-01-04T16:27:43.668520Z,2022-01-04T16:27:44.297838Z,2022-01-04T16:38:10.152853Z,242755894
code/derived/temp/,exch_cpi.RData,code/derived/temp/exch_cpi.RData,TRUE,2022-01-04T14:02:35.467880Z,2022-01-04T14:02:35.476858Z,2022-01-05T07:49:21.100540Z,21976
code/derived/temp/,extract_attributes.RData,code/derived/temp/extract_attributes.RData,TRUE,2022-01-04T14:18:24.552799Z,2022-01-04T14:18:26.021879Z,2022-01-05T07:49:21.102535Z,5894368
code/derived/temp/,select.RData,code/derived/temp/select.RData,TRUE,2022-01-04T14:22:54.225933Z,2022-01-04T14:22:54.297741Z,2022-01-05T07:49:21.100540Z,384429
code/derived/temp/,uniqueness_and_lagsales.RData,code/derived/temp/uniqueness_and_lagsales.RData,TRUE,2022-01-04T14:21:18.342417Z,2022-01-04T14:22:19.421352Z,2022-01-05T07:49:21.100540Z,255222553
code/derived/temp/,unzipped.RData,code/derived/temp/unzipped.RData,TRUE,2022-01-04T14:09:56.600384Z,2022-01-04T14:11:33.407070Z,2022-01-05T07:49:21.101538Z,367640513
code/post-analysis/code/,build_workspace.R,code/post-analysis/code/build_workspace.R,TRUE,2021-09-03T11:53:18.426832Z,2022-01-05T07:54:44.383549Z,2022-01-05T08:02:29.577681Z,4519
code/post-analysis/code/,confidential_data.R,code/post-analysis/code/confidential_data.R,TRUE,2021-09-13T09:37:18.833776Z,2021-09-13T11:50:48.353611Z,2022-01-05T08:00:26.624369Z,125
code/post-analysis/code/,get_externals.R,code/post-analysis/code/get_externals.R,TRUE,2021-04-30T08:40:10.582617Z,2021-09-25T20:00:48.531376Z,2022-01-05T07:55:00.550987Z,703
code/post-analysis/code/,makefile,code/post-analysis/code/makefile,TRUE,2021-04-30T08:40:10.598240Z,2021-09-25T20:01:20.663118Z,2022-01-05T07:55:00.548990Z,2257
code/post-analysis/code/,panel_covariates.R,code/post-analysis/code/panel_covariates.R,TRUE,2021-04-30T08:40:10.613863Z,2021-06-01T10:28:43.193026Z,2022-01-05T07:55:00.550987Z,7421
code/post-analysis/code/,proc_auxilary.R,code/post-analysis/code/proc_auxilary.R,TRUE,2019-12-13T14:41:16.720194Z,2021-09-25T09:16:41.597292Z,2022-01-05T07:59:41.312878Z,11539
code/post-analysis/code/,proc_rename.R,code/post-analysis/code/proc_rename.R,TRUE,2019-12-13T14:41:16.720194Z,2019-12-13T14:41:16.720194Z,2022-01-05T07:56:46.610739Z,1395
code/post-analysis/code/,renaming.txt,code/post-analysis/code/renaming.txt,TRUE,2021-04-30T08:40:10.629482Z,2021-09-25T20:17:02.214111Z,2022-01-05T07:57:16.170731Z,11955
code/post-analysis/code/,tables_and_figures_appendix.Rmd,code/post-analysis/code/tables_and_figures_appendix.Rmd,TRUE,2021-09-13T14:03:59.714252Z,2021-09-25T20:52:46.976057Z,2022-01-05T07:56:24.692194Z,17526
code/post-analysis/code/,tables_and_figures_boxplot.R,code/post-analysis/code/tables_and_figures_boxplot.R,TRUE,2021-09-25T09:12:16.500450Z,2021-09-25T09:16:49.565683Z,2022-01-05T07:59:40.220400Z,3662
code/post-analysis/code/,tables_and_figures_holdout.R,code/post-analysis/code/tables_and_figures_holdout.R,TRUE,2021-09-25T09:11:53.860769Z,2021-09-25T09:35:29.523399Z,2022-01-05T07:59:40.626709Z,3123
code/post-analysis/code/,tables_and_figures_main.Rmd,code/post-analysis/code/tables_and_figures_main.Rmd,TRUE,2021-04-30T08:40:44.232491Z,2021-09-25T20:19:51.256010Z,2022-01-05T07:55:49.880018Z,14877
code/post-analysis/code/,tables_and_figures_other.R,code/post-analysis/code/tables_and_figures_other.R,TRUE,2021-05-08T14:49:07.530172Z,2021-09-25T20:14:16.022240Z,2022-01-05T07:59:38.091082Z,12433
code/post-analysis/externals/,audit_main.txt,code/post-analysis/externals/audit_main.txt,TRUE,2022-01-05T07:41:54.405371Z,2022-01-05T07:41:54.405371Z,2022-01-05T07:44:45.471617Z,1571
code/post-analysis/externals/,audit_marketshare.html,code/post-analysis/externals/audit_marketshare.html,TRUE,2022-01-05T07:41:54.442268Z,2022-01-05T07:41:54.446259Z,2022-01-05T07:44:45.625206Z,888710
code/post-analysis/externals/,elast_results_ec_chinahk_withadv.csv,code/post-analysis/externals/elast_results_ec_chinahk_withadv.csv,TRUE,2022-01-05T07:41:17.891224Z,2022-01-05T07:41:17.892221Z,2022-01-05T07:55:06.012417Z,72677
code/post-analysis/externals/,elast_results_ec_chinahk_withadv_sur.csv,code/post-analysis/externals/elast_results_ec_chinahk_withadv_sur.csv,TRUE,2022-01-05T07:41:17.899202Z,2022-01-05T07:41:17.901199Z,2022-01-05T07:55:06.024384Z,71672
code/post-analysis/externals/,elast_results_ec_chinahk_withoutadv.csv,code/post-analysis/externals/elast_results_ec_chinahk_withoutadv.csv,TRUE,2022-01-05T07:41:17.908178Z,2022-01-05T07:41:17.909176Z,2022-01-05T07:55:06.027374Z,55351
code/post-analysis/externals/,elast_results_ec_chinahk_withoutadv_sur.csv,code/post-analysis/externals/elast_results_ec_chinahk_withoutadv_sur.csv,TRUE,2022-01-05T07:41:17.917154Z,2022-01-05T07:41:17.917154Z,2022-01-05T07:55:06.032368Z,54596
code/post-analysis/externals/,elast_results_ec_first60.csv,code/post-analysis/externals/elast_results_ec_first60.csv,TRUE,2022-01-05T07:41:17.921144Z,2022-01-05T07:41:17.925133Z,2022-01-05T07:55:06.037350Z,685353
code/post-analysis/externals/,elast_results_ec_first60_sur.csv,code/post-analysis/externals/elast_results_ec_first60_sur.csv,TRUE,2022-01-05T07:41:17.929121Z,2022-01-05T07:41:17.931116Z,2022-01-05T07:55:06.049318Z,677582
code/post-analysis/externals/,elast_results_ec_last60.csv,code/post-analysis/externals/elast_results_ec_last60.csv,TRUE,2022-01-05T07:41:17.934109Z,2022-01-05T07:41:17.936104Z,2022-01-05T07:55:06.056299Z,686074
code/post-analysis/externals/,elast_results_ec_last60_sur.csv,code/post-analysis/externals/elast_results_ec_last60_sur.csv,TRUE,2022-01-05T07:41:17.939095Z,2022-01-05T07:41:17.941090Z,2022-01-05T07:55:06.063278Z,678008
code/post-analysis/externals/,elast_results_ec_lntrend.csv,code/post-analysis/externals/elast_results_ec_lntrend.csv,TRUE,2022-01-05T07:41:17.944082Z,2022-01-05T07:41:17.947073Z,2022-01-05T07:55:06.070263Z,1127124
code/post-analysis/externals/,elast_results_ec_main.csv,code/post-analysis/externals/elast_results_ec_main.csv,TRUE,2022-01-05T07:41:17.949068Z,2022-01-05T07:41:17.953060Z,2022-01-05T07:55:06.079239Z,1128014
code/post-analysis/externals/,elast_results_ec_main_attributes.csv,code/post-analysis/externals/elast_results_ec_main_attributes.csv,TRUE,2022-01-05T07:41:17.957048Z,2022-01-05T07:41:17.960039Z,2022-01-05T07:55:06.088215Z,1127466
code/post-analysis/externals/,elast_results_ec_main_attributes_sur.csv,code/post-analysis/externals/elast_results_ec_main_attributes_sur.csv,TRUE,2022-01-05T07:41:17.963045Z,2022-01-05T07:41:17.966024Z,2022-01-05T07:55:06.099186Z,1114200
code/post-analysis/externals/,elast_results_ec_main_nc.csv,code/post-analysis/externals/elast_results_ec_main_nc.csv,TRUE,2022-01-05T07:41:17.969015Z,2022-01-05T07:41:17.972008Z,2022-01-05T07:55:06.108158Z,1128155
code/post-analysis/externals/,elast_results_ec_main_sur.csv,code/post-analysis/externals/elast_results_ec_main_sur.csv,TRUE,2022-01-05T07:41:17.975Z,2022-01-05T07:41:17.977991Z,2022-01-05T07:55:06.118134Z,1114485
code/post-analysis/externals/,elast_results_ec_onlyocdstnc.csv,code/post-analysis/externals/elast_results_ec_onlyocdstnc.csv,TRUE,2022-01-05T07:41:17.979988Z,2022-01-05T07:41:17.981981Z,2022-01-05T07:55:06.129105Z,376339
code/post-analysis/externals/,elast_results_ec_onlyocllennc.csv,code/post-analysis/externals/elast_results_ec_onlyocllennc.csv,TRUE,2022-01-05T07:41:17.983976Z,2022-01-05T07:41:17.985975Z,2022-01-05T07:55:06.140076Z,371832
code/post-analysis/externals/,elast_results_ec_onlyocprnc.csv,code/post-analysis/externals/elast_results_ec_onlyocprnc.csv,TRUE,2022-01-05T07:41:17.988964Z,2022-01-05T07:41:17.989960Z,2022-01-05T07:55:06.151045Z,378746
code/post-analysis/externals/,elast_results_ec_remocdstnc.csv,code/post-analysis/externals/elast_results_ec_remocdstnc.csv,TRUE,2022-01-05T07:41:17.992952Z,2022-01-05T07:41:17.994947Z,2022-01-05T07:55:06.158028Z,751179
code/post-analysis/externals/,elast_results_ec_remocllennc.csv,code/post-analysis/externals/elast_results_ec_remocllennc.csv,TRUE,2022-01-05T07:41:17.998936Z,2022-01-05T07:41:18.000931Z,2022-01-05T07:55:06.166004Z,755715
code/post-analysis/externals/,elast_results_ec_remocprnc.csv,code/post-analysis/externals/elast_results_ec_remocprnc.csv,TRUE,2022-01-05T07:41:18.003923Z,2022-01-05T07:41:18.005919Z,2022-01-05T07:55:06.175980Z,748134
code/post-analysis/externals/,elast_results_ec_unrestrictedcompetition.csv,code/post-analysis/externals/elast_results_ec_unrestrictedcompetition.csv,TRUE,2022-01-05T07:41:18.008909Z,2022-01-05T07:41:18.012899Z,2022-01-05T07:55:06.183958Z,1127820
code/post-analysis/externals/,elast_results_ec_unrestrictedcompetition_sur.csv,code/post-analysis/externals/elast_results_ec_unrestrictedcompetition_sur.csv,TRUE,2022-01-05T07:41:18.016888Z,2022-01-05T07:41:18.019880Z,2022-01-05T07:55:06.193932Z,1114259
code/post-analysis/externals/,elast_results_marketshare.csv,code/post-analysis/externals/elast_results_marketshare.csv,TRUE,2022-01-05T07:41:18.021875Z,2022-01-05T07:41:18.025864Z,2022-01-05T07:55:06.203905Z,1620366
code/post-analysis/externals/,elast_results_salesresponse_linear.csv,code/post-analysis/externals/elast_results_salesresponse_linear.csv,TRUE,2022-01-05T07:41:18.028856Z,2022-01-05T07:41:18.032845Z,2022-01-05T07:55:06.229837Z,1126181
code/post-analysis/externals/,elast_results_salesresponse_linear_noldv.csv,code/post-analysis/externals/elast_results_salesresponse_linear_noldv.csv,TRUE,2022-01-05T07:41:18.036833Z,2022-01-05T07:41:18.041821Z,2022-01-05T07:55:06.239807Z,1043001
code/post-analysis/externals/,elasticities_main.txt,code/post-analysis/externals/elasticities_main.txt,TRUE,2022-01-05T07:41:54.413347Z,2022-01-05T07:41:54.414345Z,2022-01-05T07:44:45.488571Z,1858
code/post-analysis/externals/,elasticities_marketshare.txt,code/post-analysis/externals/elasticities_marketshare.txt,TRUE,2022-01-05T07:41:54.422323Z,2022-01-05T07:41:54.422323Z,2022-01-05T07:44:45.493557Z,185
code/post-analysis/externals/,get_externals.txt,code/post-analysis/externals/get_externals.txt,TRUE,2022-01-05T07:41:54.449251Z,2022-01-05T07:41:54.450249Z,2022-01-05T07:44:45.498549Z,5
code/post-analysis/externals/,preclean.txt,code/post-analysis/externals/preclean.txt,TRUE,2022-01-05T07:41:16.656256Z,2022-01-05T07:41:16.656256Z,2022-01-05T07:41:38.268166Z,6
code/post-analysis/externals/,preclean_main.csv,code/post-analysis/externals/preclean_main.csv,TRUE,2022-01-05T07:41:16.658251Z,2022-01-05T07:41:17.867290Z,2022-01-05T07:55:02.308300Z,346747006
code/post-analysis/externals/,predictions-kfold_results_ec_chinahk_withadv.csv,code/post-analysis/externals/predictions-kfold_results_ec_chinahk_withadv.csv,TRUE,2022-01-05T07:41:18.047806Z,2022-01-05T07:41:18.071741Z,2022-01-05T07:55:08.542662Z,8716495
code/post-analysis/externals/,predictions-kfold_results_ec_chinahk_withadv_sur.csv,code/post-analysis/externals/predictions-kfold_results_ec_chinahk_withadv_sur.csv,TRUE,2022-01-05T07:41:18.075731Z,2022-01-05T07:41:18.098671Z,2022-01-05T07:55:08.562609Z,8716495
