country	date	public	name
TH	2009-03-31	False	King Nangklao Memorial Day
TH	2009-04-01	False	Civil Service Day
TH	2009-04-02	False	National Children's Book Day
TH	2009-04-02	False	Thai Heritage Conservation Day
TH	2009-04-06	True	Chakri Memorial Day
TH	2009-04-08	False	Anniversary of the Ministry of Defense
TH	2009-04-09	False	Royal Thai Air Force Day
TH	2009-04-10	False	National Rubber Day
TH	2009-04-13	True	Songkran Festival
TH	2009-04-14	False	Family Day
TH	2009-04-14	True	Second Day of the Songkran Festival
TH	2009-04-15	True	Third Day of the Songkran Festival
TH	2009-04-25	False	King Naresuan Day
TH	2009-04-30	False	Consumer Protection Day
TH	2009-05-01	False	National Labor Day
TH	2009-05-04	True	Coronation Day
TH	2009-05-28	False	Dragon Boat Festival
TH	2009-05-30	False	King Prajadhipok Day
TH	2009-06-03	True	Birth of Queen Suthida
TH	2009-06-21	False	June Solstice
TH	2009-06-25	False	National Iodine Day
TH	2009-06-26	False	Sunthorn Phu Day
TH	2009-07-01	False	National Scout Organization Day
TH	2009-07-28	True	Birth of the King
TH	2009-07-29	False	National Thai Language Day
TH	2009-08-01	False	Thai Women's Day
TH	2009-08-12	True	Birth of the Queen Mother
TH	2009-08-12	False	Mother's Day
TH	2009-08-16	False	Thai Peace Day
TH	2009-08-18	False	National Science Day
TH	2009-09-03	False	Ghost Festival
TH	2009-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2009-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2009-09-15	False	Silpa Bhirasri Day
TH	2009-09-19	False	Thai Museum Day
TH	2009-09-20	False	Festival of Breaking the Fast
TH	2009-09-20	False	National Canal Conservation Day
TH	2009-09-20	False	National Youth Day
TH	2009-09-22	False	September Equinox
TH	2009-09-24	False	Mahidol Day
TH	2009-10-03	False	Mid-Autumn Festival
TH	2009-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2009-10-13	False	National Police Day
TH	2009-10-14	False	Democracy Day
TH	2009-10-18	False	Vegetarian Festival
TH	2009-10-19	False	Second Day of the Vegetarian Festival
TH	2009-10-20	False	Third Day of the Vegetarian Festival
TH	2009-10-21	False	Fourth Day of the Vegetarian Festival
TH	2009-10-21	False	National Annual Tree Loving Day
TH	2009-10-21	False	National Dental Hygiene Day
TH	2009-10-21	False	National Nurses' Day
TH	2009-10-22	False	Fifth Day of the Vegetarian Festival
TH	2009-10-23	True	King Chulalongkorn Day
TH	2009-10-23	False	Sixth Day of the Vegetarian Festival
TH	2009-10-24	False	Seventh Day of the Vegetarian Festival
TH	2009-10-25	False	Eighth Day of the Vegetarian Festival
TH	2009-10-26	False	Ninth Day of the Vegetarian Festival
TH	2009-11-20	False	Royal Thai Navy Day
TH	2009-11-25	False	King Vajiravudh Memorial Day
TH	2009-11-27	False	Feast of the Sacrifice
TH	2009-11-27	False	National Health-Building Day
TH	2009-12-01	False	Damrong Rajanubhab Day
TH	2009-12-04	False	Thai Environment Day
TH	2009-12-05	True	Birth of King Bhumibol Adulyadej
TH	2009-12-05	False	Father's Day
TH	2009-12-10	True	Constitution Day
TH	2009-12-16	False	National Sports Day
TH	2009-12-21	False	December Solstice
TH	2009-12-24	False	Christmas Eve
TH	2009-12-25	False	Christmas Day
TH	2009-12-28	False	King Taksin Memorial Day
TH	2009-12-31	True	New Year's Eve
TH	2010-01-01	True	New Year's Day
TH	2010-01-04	False	Cavalry and Armor Day
TH	2010-01-09	False	National Children's Day
TH	2010-01-13	False	National Aviation Day
TH	2010-01-14	False	National Forest Conservation Day
TH	2010-01-16	False	Teachers' Day
TH	2010-01-18	False	Royal Thai Armed Forces Day
TH	2010-01-27	False	National Dairy Day
TH	2010-02-02	False	Inventor's Day
TH	2010-02-02	False	National Agriculture Day
TH	2010-02-03	False	Veterans' Day
TH	2010-02-10	False	Volunteer Defense's Day
TH	2010-02-14	False	Chinese New Year's Day
TH	2010-02-14	False	Valentine's Day
TH	2010-02-24	False	National Artist Day
TH	2010-02-25	False	National Radio Day
TH	2010-02-26	False	Cooperatives Day
TH	2010-03-03	False	UN World Wildlife Day
TH	2010-03-05	False	Journalist's Day
TH	2010-03-13	False	National Elephant Day
TH	2010-03-20	False	March Equinox
TH	2010-03-31	False	King Nangklao Memorial Day
TH	2010-04-01	False	Civil Service Day
TH	2010-04-02	False	National Children's Book Day
TH	2010-04-02	False	Thai Heritage Conservation Day
TH	2010-04-06	True	Chakri Memorial Day
TH	2010-04-08	False	Anniversary of the Ministry of Defense
TH	2010-04-09	False	Royal Thai Air Force Day
TH	2010-04-10	False	National Rubber Day
TH	2010-04-13	True	Songkran Festival
TH	2010-04-14	False	Family Day
TH	2010-04-14	True	Second Day of the Songkran Festival
TH	2010-04-15	True	Third Day of the Songkran Festival
TH	2010-04-25	False	King Naresuan Day
TH	2010-04-30	False	Consumer Protection Day
TH	2010-05-01	False	National Labor Day
TH	2010-05-04	True	Coronation Day
TH	2010-05-21	True	Buddha Day
TH	2010-05-30	False	King Prajadhipok Day
TH	2010-06-03	True	Birth of Queen Suthida
TH	2010-06-16	False	Dragon Boat Festival
TH	2010-06-21	False	June Solstice
TH	2010-06-25	False	National Iodine Day
TH	2010-06-26	False	Sunthorn Phu Day
TH	2010-07-01	False	National Scout Organization Day
TH	2010-07-28	True	Birth of the King
TH	2010-07-29	False	National Thai Language Day
TH	2010-08-01	False	Thai Women's Day
TH	2010-08-12	True	Birth of the Queen Mother
TH	2010-08-12	False	Mother's Day
TH	2010-08-16	False	Thai Peace Day
TH	2010-08-18	False	National Science Day
TH	2010-08-24	False	Ghost Festival
TH	2010-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2010-09-09	False	Festival of Breaking the Fast
TH	2010-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2010-09-15	False	Silpa Bhirasri Day
TH	2010-09-19	False	Thai Museum Day
TH	2010-09-20	False	National Canal Conservation Day
TH	2010-09-20	False	National Youth Day
TH	2010-09-22	False	Mid-Autumn Festival
TH	2010-09-23	False	September Equinox
TH	2010-09-24	False	Mahidol Day
TH	2010-10-08	False	Vegetarian Festival
TH	2010-10-09	False	Second Day of the Vegetarian Festival
TH	2010-10-10	False	Third Day of the Vegetarian Festival
TH	2010-10-11	False	Fourth Day of the Vegetarian Festival
TH	2010-10-12	False	Fifth Day of the Vegetarian Festival
TH	2010-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2010-10-13	False	National Police Day
TH	2010-10-13	False	Sixth Day of the Vegetarian Festival
TH	2010-10-14	False	Democracy Day
TH	2010-10-14	False	Seventh Day of the Vegetarian Festival
TH	2010-10-15	False	Eighth Day of the Vegetarian Festival
TH	2010-10-16	False	Ninth Day of the Vegetarian Festival
TH	2010-10-21	False	National Annual Tree Loving Day
TH	2010-10-21	False	National Dental Hygiene Day
TH	2010-10-21	False	National Nurses' Day
TH	2010-10-23	True	King Chulalongkorn Day
TH	2010-11-16	False	Feast of the Sacrifice
TH	2010-11-20	False	Royal Thai Navy Day
TH	2010-11-25	False	King Vajiravudh Memorial Day
TH	2010-11-27	False	National Health-Building Day
TH	2010-12-01	False	Damrong Rajanubhab Day
TH	2010-12-04	False	Thai Environment Day
TH	2010-12-05	True	Birth of King Bhumibol Adulyadej
TH	2010-12-05	False	Father's Day
TH	2010-12-10	True	Constitution Day
TH	2010-12-16	False	National Sports Day
TH	2010-12-21	False	December Solstice
TH	2010-12-24	False	Christmas Eve
TH	2010-12-25	False	Christmas Day
TH	2010-12-28	False	King Taksin Memorial Day
TH	2010-12-31	True	New Year's Eve
TH	2011-01-01	True	New Year's Day
TH	2011-01-04	False	Cavalry and Armor Day
TH	2011-01-08	False	National Children's Day
TH	2011-01-13	False	National Aviation Day
TH	2011-01-14	False	National Forest Conservation Day
TH	2011-01-16	False	Teachers' Day
TH	2011-01-18	False	Royal Thai Armed Forces Day
TH	2011-01-27	False	National Dairy Day
TH	2011-02-02	False	Inventor's Day
TH	2011-02-02	False	National Agriculture Day
TH	2011-02-03	False	Chinese New Year's Day
TH	2011-02-03	False	Veterans' Day
TH	2011-02-10	False	Volunteer Defense's Day
TH	2011-02-14	False	Valentine's Day
TH	2011-02-24	False	National Artist Day
TH	2011-02-25	False	National Radio Day
TH	2011-02-26	False	Cooperatives Day
TH	2011-03-03	False	UN World Wildlife Day
TH	2011-03-05	False	Journalist's Day
TH	2011-03-13	False	National Elephant Day
TH	2011-03-20	False	March Equinox
TH	2011-03-31	False	King Nangklao Memorial Day
TH	2011-04-01	False	Civil Service Day
TH	2011-04-02	False	National Children's Book Day
TH	2011-04-02	False	Thai Heritage Conservation Day
TH	2011-04-06	True	Chakri Memorial Day
TH	2011-04-08	False	Anniversary of the Ministry of Defense
TH	2011-04-09	False	Royal Thai Air Force Day
TH	2011-04-10	False	National Rubber Day
TH	2011-04-13	True	Songkran Festival
TH	2011-04-14	False	Family Day
TH	2011-04-14	True	Second Day of the Songkran Festival
TH	2011-04-15	True	Third Day of the Songkran Festival
TH	2011-04-25	False	King Naresuan Day
TH	2011-04-30	False	Consumer Protection Day
TH	2011-05-01	False	National Labor Day
TH	2011-05-04	True	Coronation Day
TH	2011-05-10	True	Buddha Day
TH	2011-05-30	False	King Prajadhipok Day
TH	2011-06-03	True	Birth of Queen Suthida
TH	2011-06-06	False	Dragon Boat Festival
TH	2011-06-21	False	June Solstice
TH	2011-06-25	False	National Iodine Day
TH	2011-06-26	False	Sunthorn Phu Day
TH	2011-07-01	False	National Scout Organization Day
TH	2011-07-28	True	Birth of the King
TH	2011-07-29	False	National Thai Language Day
TH	2011-08-01	False	Thai Women's Day
TH	2011-08-12	True	Birth of the Queen Mother
TH	2011-08-12	False	Mother's Day
TH	2011-08-14	False	Ghost Festival
TH	2011-08-16	False	Thai Peace Day
TH	2011-08-18	False	National Science Day
TH	2011-08-30	False	Festival of Breaking the Fast
TH	2011-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2011-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2011-09-12	False	Mid-Autumn Festival
TH	2011-09-15	False	Silpa Bhirasri Day
TH	2011-09-19	False	Thai Museum Day
TH	2011-09-20	False	National Canal Conservation Day
TH	2011-09-20	False	National Youth Day
TH	2011-09-23	False	September Equinox
TH	2011-09-24	False	Mahidol Day
TH	2011-09-27	False	Vegetarian Festival
TH	2011-09-28	False	Second Day of the Vegetarian Festival
TH	2011-09-29	False	Third Day of the Vegetarian Festival
TH	2011-09-30	False	Fourth Day of the Vegetarian Festival
TH	2011-10-01	False	Fifth Day of the Vegetarian Festival
TH	2011-10-02	False	Sixth Day of the Vegetarian Festival
TH	2011-10-03	False	Seventh Day of the Vegetarian Festival
TH	2011-10-04	False	Eighth Day of the Vegetarian Festival
TH	2011-10-05	False	Ninth Day of the Vegetarian Festival
TH	2011-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2011-10-13	False	National Police Day
TH	2011-10-14	False	Democracy Day
TH	2011-10-21	False	National Annual Tree Loving Day
TH	2011-10-21	False	National Dental Hygiene Day
TH	2011-10-21	False	National Nurses' Day
TH	2011-10-23	True	King Chulalongkorn Day
TH	2011-11-06	False	Feast of the Sacrifice
TH	2011-11-20	False	Royal Thai Navy Day
TH	2011-11-25	False	King Vajiravudh Memorial Day
TH	2011-11-27	False	National Health-Building Day
TH	2011-12-01	False	Damrong Rajanubhab Day
TH	2011-12-04	False	Thai Environment Day
TH	2011-12-05	True	Birth of King Bhumibol Adulyadej
TH	2011-12-05	False	Father's Day
TH	2011-12-10	True	Constitution Day
TH	2011-12-16	False	National Sports Day
TH	2011-12-22	False	December Solstice
TH	2011-12-24	False	Christmas Eve
TH	2011-12-25	False	Christmas Day
TH	2011-12-28	False	King Taksin Memorial Day
TH	2011-12-31	True	New Year's Eve
TH	2012-01-01	True	New Year's Day
TH	2012-01-04	False	Cavalry and Armor Day
TH	2012-01-13	False	National Aviation Day
TH	2012-01-14	False	National Children's Day
TH	2012-01-14	False	National Forest Conservation Day
TH	2012-01-16	False	Teachers' Day
TH	2012-01-18	False	Royal Thai Armed Forces Day
TH	2012-01-23	False	Chinese New Year's Day
TH	2012-01-27	False	National Dairy Day
TH	2012-02-02	False	Inventor's Day
TH	2012-02-02	False	National Agriculture Day
TH	2012-02-03	False	Veterans' Day
TH	2012-02-10	False	Volunteer Defense's Day
TH	2012-02-14	False	Valentine's Day
TH	2012-02-24	False	National Artist Day
TH	2012-02-25	False	National Radio Day
TH	2012-02-26	False	Cooperatives Day
TH	2012-03-03	False	UN World Wildlife Day
TH	2012-03-05	False	Journalist's Day
TH	2012-03-13	False	National Elephant Day
TH	2012-03-20	False	March Equinox
TH	2012-03-31	False	King Nangklao Memorial Day
TH	2012-04-01	False	Civil Service Day
TH	2012-04-02	False	National Children's Book Day
TH	2012-04-02	False	Thai Heritage Conservation Day
TH	2012-04-06	True	Chakri Memorial Day
TH	2012-04-08	False	Anniversary of the Ministry of Defense
TH	2012-04-09	False	Royal Thai Air Force Day
TH	2012-04-10	False	National Rubber Day
TH	2012-04-13	True	Songkran Festival
TH	2012-04-14	False	Family Day
TH	2012-04-14	True	Second Day of the Songkran Festival
TH	2012-04-15	True	Third Day of the Songkran Festival
TH	2012-04-25	False	King Naresuan Day
TH	2012-04-28	True	Buddha Day
TH	2012-04-30	False	Consumer Protection Day
TH	2012-05-01	False	National Labor Day
TH	2012-05-04	True	Coronation Day
TH	2012-05-30	False	King Prajadhipok Day
TH	2012-06-03	True	Birth of Queen Suthida
TH	2012-06-20	False	June Solstice
TH	2012-06-23	False	Dragon Boat Festival
TH	2012-06-25	False	National Iodine Day
TH	2012-06-26	False	Sunthorn Phu Day
TH	2012-07-01	False	National Scout Organization Day
TH	2012-07-28	True	Birth of the King
TH	2012-07-29	False	National Thai Language Day
TH	2012-08-01	False	Thai Women's Day
TH	2012-08-12	True	Birth of the Queen Mother
TH	2012-08-12	False	Mother's Day
TH	2012-08-16	False	Thai Peace Day
TH	2012-08-18	False	Festival of Breaking the Fast
TH	2012-08-18	False	National Science Day
TH	2012-08-31	False	Ghost Festival
TH	2012-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2012-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2012-09-15	False	Silpa Bhirasri Day
TH	2012-09-19	False	Thai Museum Day
TH	2012-09-20	False	National Canal Conservation Day
TH	2012-09-20	False	National Youth Day
TH	2012-09-22	False	September Equinox
TH	2012-09-24	False	Mahidol Day
TH	2012-09-30	False	Mid-Autumn Festival
TH	2012-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2012-10-13	False	National Police Day
TH	2012-10-14	False	Democracy Day
TH	2012-10-15	False	Vegetarian Festival
TH	2012-10-16	False	Second Day of the Vegetarian Festival
TH	2012-10-17	False	Third Day of the Vegetarian Festival
TH	2012-10-18	False	Fourth Day of the Vegetarian Festival
TH	2012-10-19	False	Fifth Day of the Vegetarian Festival
TH	2012-10-20	False	Sixth Day of the Vegetarian Festival
TH	2012-10-21	False	National Annual Tree Loving Day
TH	2012-10-21	False	National Dental Hygiene Day
TH	2012-10-21	False	National Nurses' Day
TH	2012-10-21	False	Seventh Day of the Vegetarian Festival
TH	2012-10-22	False	Eighth Day of the Vegetarian Festival
TH	2012-10-23	True	King Chulalongkorn Day
TH	2012-10-23	False	Ninth Day of the Vegetarian Festival
TH	2012-10-25	False	Feast of the Sacrifice
TH	2012-11-20	False	Royal Thai Navy Day
TH	2012-11-25	False	King Vajiravudh Memorial Day
TH	2012-11-27	False	National Health-Building Day
TH	2012-12-01	False	Damrong Rajanubhab Day
TH	2012-12-04	False	Thai Environment Day
TH	2012-12-05	True	Birth of King Bhumibol Adulyadej
TH	2012-12-05	False	Father's Day
TH	2012-12-10	True	Constitution Day
TH	2012-12-16	False	National Sports Day
TH	2012-12-21	False	December Solstice
TH	2012-12-24	False	Christmas Eve
TH	2012-12-25	False	Christmas Day
TH	2012-12-28	False	King Taksin Memorial Day
TH	2012-12-31	True	New Year's Eve
TH	2013-01-01	True	New Year's Day
TH	2013-01-04	False	Cavalry and Armor Day
TH	2013-01-12	False	National Children's Day
TH	2013-01-13	False	National Aviation Day
TH	2013-01-14	False	National Forest Conservation Day
TH	2013-01-16	False	Teachers' Day
TH	2013-01-18	False	Royal Thai Armed Forces Day
TH	2013-01-27	False	National Dairy Day
TH	2013-02-02	False	Inventor's Day
TH	2013-02-02	False	National Agriculture Day
TH	2013-02-03	False	Veterans' Day
TH	2013-02-10	False	Chinese New Year's Day
TH	2013-02-10	False	Volunteer Defense's Day
TH	2013-02-14	False	Valentine's Day
TH	2013-02-24	False	National Artist Day
TH	2013-02-25	False	National Radio Day
TH	2013-02-26	False	Cooperatives Day
TH	2013-03-03	False	UN World Wildlife Day
TH	2013-03-05	False	Journalist's Day
TH	2013-03-13	False	National Elephant Day
TH	2013-03-20	False	March Equinox
TH	2013-03-31	False	King Nangklao Memorial Day
TH	2013-04-01	False	Civil Service Day
TH	2013-04-02	False	National Children's Book Day
TH	2013-04-02	False	Thai Heritage Conservation Day
TH	2013-04-06	True	Chakri Memorial Day
TH	2013-04-08	False	Anniversary of the Ministry of Defense
TH	2013-04-09	False	Royal Thai Air Force Day
TH	2013-04-10	False	National Rubber Day
TH	2013-04-13	True	Songkran Festival
TH	2013-04-14	False	Family Day
TH	2013-04-14	True	Second Day of the Songkran Festival
TH	2013-04-15	True	Third Day of the Songkran Festival
TH	2013-04-25	False	King Naresuan Day
TH	2013-04-30	False	Consumer Protection Day
TH	2013-05-01	False	National Labor Day
TH	2013-05-04	True	Coronation Day
TH	2013-05-17	True	Buddha Day
TH	2013-05-30	False	King Prajadhipok Day
TH	2013-06-03	True	Birth of Queen Suthida
TH	2013-06-12	False	Dragon Boat Festival
TH	2013-06-21	False	June Solstice
TH	2013-06-25	False	National Iodine Day
TH	2013-06-26	False	Sunthorn Phu Day
TH	2013-07-01	False	National Scout Organization Day
TH	2013-07-28	True	Birth of the King
TH	2013-07-29	False	National Thai Language Day
TH	2013-08-01	False	Thai Women's Day
TH	2013-08-07	False	Festival of Breaking the Fast
TH	2013-08-12	True	Birth of the Queen Mother
TH	2013-08-12	False	Mother's Day
TH	2013-08-16	False	Thai Peace Day
TH	2013-08-18	False	National Science Day
TH	2013-08-21	False	Ghost Festival
TH	2013-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2013-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2013-09-15	False	Silpa Bhirasri Day
TH	2013-09-19	False	Mid-Autumn Festival
TH	2013-09-19	False	Thai Museum Day
TH	2013-09-20	False	National Canal Conservation Day
TH	2013-09-20	False	National Youth Day
TH	2013-09-22	False	September Equinox
TH	2013-09-24	False	Mahidol Day
TH	2013-10-05	False	Vegetarian Festival
TH	2013-10-06	False	Second Day of the Vegetarian Festival
TH	2013-10-07	False	Third Day of the Vegetarian Festival
TH	2013-10-08	False	Fourth Day of the Vegetarian Festival
TH	2013-10-09	False	Fifth Day of the Vegetarian Festival
TH	2013-10-10	False	Sixth Day of the Vegetarian Festival
TH	2013-10-11	False	Seventh Day of the Vegetarian Festival
TH	2013-10-12	False	Eighth Day of the Vegetarian Festival
TH	2013-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2013-10-13	False	National Police Day
TH	2013-10-13	False	Ninth Day of the Vegetarian Festival
TH	2013-10-14	False	Democracy Day
TH	2013-10-14	False	Feast of the Sacrifice
TH	2013-10-21	False	National Annual Tree Loving Day
TH	2013-10-21	False	National Dental Hygiene Day
TH	2013-10-21	False	National Nurses' Day
TH	2013-10-23	True	King Chulalongkorn Day
TH	2013-11-17	False	World Day of Remembrance for Road Traffic Victims
TH	2013-11-20	False	Royal Thai Navy Day
TH	2013-11-25	False	King Vajiravudh Memorial Day
TH	2013-11-27	False	National Health-Building Day
TH	2013-12-01	False	Damrong Rajanubhab Day
TH	2013-12-04	False	Thai Environment Day
TH	2013-12-05	True	Birth of King Bhumibol Adulyadej
TH	2013-12-05	False	Father's Day
TH	2013-12-10	True	Constitution Day
TH	2013-12-16	False	National Sports Day
TH	2013-12-21	False	December Solstice
TH	2013-12-24	False	Christmas Eve
TH	2013-12-25	False	Christmas Day
TH	2013-12-28	False	King Taksin Memorial Day
TH	2013-12-31	True	New Year's Eve
TH	2014-01-01	True	New Year's Day
TH	2014-01-04	False	Cavalry and Armor Day
TH	2014-01-11	False	National Children's Day
TH	2014-01-13	False	National Aviation Day
TH	2014-01-14	False	National Forest Conservation Day
TH	2014-01-16	False	Teachers' Day
TH	2014-01-18	False	Royal Thai Armed Forces Day
TH	2014-01-27	False	National Dairy Day
TH	2014-01-31	False	Chinese New Year's Day
TH	2014-02-02	False	Inventor's Day
TH	2014-02-02	False	National Agriculture Day
TH	2014-02-03	False	Veterans' Day
TH	2014-02-10	False	Volunteer Defense's Day
TH	2014-02-14	False	Valentine's Day
TH	2014-02-24	False	National Artist Day
TH	2014-02-25	False	National Radio Day
TH	2014-02-26	False	Cooperatives Day
TH	2014-03-03	False	UN World Wildlife Day
TH	2014-03-05	False	Journalist's Day
TH	2014-03-13	False	National Elephant Day
TH	2014-03-20	False	March Equinox
TH	2014-03-31	False	King Nangklao Memorial Day
TH	2014-04-01	False	Civil Service Day
TH	2014-04-02	False	National Children's Book Day
TH	2014-04-02	False	Thai Heritage Conservation Day
TH	2014-04-06	True	Chakri Memorial Day
TH	2014-04-08	False	Anniversary of the Ministry of Defense
TH	2014-04-09	False	Royal Thai Air Force Day
TH	2014-04-10	False	National Rubber Day
TH	2014-04-13	True	Songkran Festival
TH	2014-04-14	False	Family Day
TH	2014-04-14	True	Second Day of the Songkran Festival
TH	2014-04-15	True	Third Day of the Songkran Festival
TH	2014-04-25	False	King Naresuan Day
TH	2014-04-30	False	Consumer Protection Day
TH	2014-05-01	False	National Labor Day
TH	2014-05-04	True	Coronation Day
TH	2014-05-06	True	Buddha Day
TH	2014-05-30	False	King Prajadhipok Day
TH	2014-06-02	False	Dragon Boat Festival
TH	2014-06-03	True	Birth of Queen Suthida
TH	2014-06-21	False	June Solstice
TH	2014-06-25	False	National Iodine Day
TH	2014-06-26	False	Sunthorn Phu Day
TH	2014-07-01	False	National Scout Organization Day
TH	2014-07-28	True	Birth of the King
TH	2014-07-28	False	Festival of Breaking the Fast
TH	2014-07-29	False	National Thai Language Day
TH	2014-08-01	False	Thai Women's Day
TH	2014-08-10	False	Ghost Festival
TH	2014-08-12	True	Birth of the Queen Mother
TH	2014-08-12	False	Mother's Day
TH	2014-08-16	False	Thai Peace Day
TH	2014-08-18	False	National Science Day
TH	2014-09-04	False	Royal Thai Navy Submarine Memorial Day
TH	2014-09-08	False	Mid-Autumn Festival
TH	2014-09-09	False	Huai Kha Khaeng Thung Yai Naresuan Wildlife Sanctuaries World Heritage Day
TH	2014-09-15	False	Silpa Bhirasri Day
TH	2014-09-19	False	Thai Museum Day
TH	2014-09-20	False	National Canal Conservation Day
TH	2014-09-20	False	National Youth Day
TH	2014-09-23	False	September Equinox
TH	2014-09-24	False	Mahidol Day
TH	2014-09-24	False	Vegetarian Festival
TH	2014-09-25	False	Second Day of the Vegetarian Festival
TH	2014-09-26	False	Third Day of the Vegetarian Festival
TH	2014-09-27	False	Fourth Day of the Vegetarian Festival
TH	2014-09-28	False	Fifth Day of the Vegetarian Festival
TH	2014-09-29	False	Sixth Day of the Vegetarian Festival
TH	2014-09-30	False	Seventh Day of the Vegetarian Festival
TH	2014-10-01	False	Eighth Day of the Vegetarian Festival
TH	2014-10-01	False	King Rama IV Memorial Day
TH	2014-10-02	False	Ninth Day of the Vegetarian Festival
TH	2014-10-04	False	Feast of the Sacrifice
TH	2014-10-13	True	King Bhumibol Adulyadej Memorial Day
TH	2014-10-13	False	National Police Day
TH	2014-10-14	False	Democracy Day
TH	2014-10-21	False	National Annual Tree Loving Day
TH	2014-10-21	False	National Dental Hygiene Day
TH	2014-10-21	False	National Nurses' Day
TH	2014-10-23	True	King Chulalongkorn Day
TH	2014-11-16	False	World Day of Remembrance for Road Traffic Victims
TH	2014-11-20	False	Royal Thai Navy Day
TH	2014-11-25	False	King Vajiravudh Memorial Day
TH	2014-11-27	False	National Health-Building Day
TH	2014-12-01	False	Damrong Rajanubhab Day
TH	2014-12-04	False	Thai Environment Day
TH	2014-12-05	True	Birth of King Bhumibol Adulyadej
TH	2014-12-05	False	Father's Day
TH	2014-12-10	True	Constitution Day
TH	2014-12-16	False	National Sports Day
TH	2014-12-21	False	December Solstice
TH	2014-12-24	False	Christmas Eve
TH	2014-12-25	False	Christmas Day
TH	2014-12-28	False	King Taksin Memorial Day
TH	2014-12-31	True	New Year's Eve
TW	2004-01-01	True	New Year's Day
TW	2004-01-21	True	Chinese New Year's Eve
TW	2004-01-22	True	Chinese New Year's Day
TW	2004-01-23	True	Second Day of the Chinese New Year
TW	2004-01-24	True	Third Day of the Chinese New Year
TW	2004-02-28	True	Peace Memorial Day
TW	2004-03-20	False	March Equinox
TW	2004-04-04	True	Children's Day
TW	2004-04-04	True	Ching Ming Festival
TW	2004-04-04	True	Women's Day
TW	2004-05-09	False	Mother's Day
TW	2004-06-21	False	June Solstice
TW	2004-06-22	True	Dragon Boat Festival
TW	2004-08-08	False	Father's Day
TW	2004-09-22	False	September Equinox
TW	2004-09-28	True	Mid-Autumn Festival
TW	2004-10-10	True	Double Tenth Day
TW	2004-10-10	True	National Day
TW	2004-12-21	False	December Solstice
TW	2004-12-31	False	New Year's Eve
TW	2005-01-01	True	New Year's Day
TW	2005-02-08	True	Chinese New Year's Eve
TW	2005-02-09	True	Chinese New Year's Day
TW	2005-02-10	True	Second Day of the Chinese New Year
TW	2005-02-11	True	Third Day of the Chinese New Year
TW	2005-02-28	True	Peace Memorial Day
TW	2005-03-20	False	March Equinox
TW	2005-04-04	True	Children's Day
TW	2005-04-04	True	Ching Ming Festival
TW	2005-04-04	True	Women's Day
TW	2005-05-08	False	Mother's Day
TW	2005-06-11	True	Dragon Boat Festival
TW	2005-06-21	False	June Solstice
TW	2005-08-08	False	Father's Day
TW	2005-09-18	True	Mid-Autumn Festival
TW	2005-09-22	False	September Equinox
TW	2005-10-10	True	Double Tenth Day
TW	2005-10-10	True	National Day
TW	2005-12-21	False	December Solstice
TW	2005-12-31	False	New Year's Eve
TW	2006-01-01	True	New Year's Day
TW	2006-01-28	True	Chinese New Year's Eve
TW	2006-01-29	True	Chinese New Year's Day
TW	2006-01-30	True	Second Day of the Chinese New Year
TW	2006-01-31	True	Third Day of the Chinese New Year
TW	2006-02-28	True	Peace Memorial Day
TW	2006-03-20	False	March Equinox
TW	2006-04-04	True	Children's Day
TW	2006-04-04	True	Ching Ming Festival
TW	2006-04-04	True	Women's Day
TW	2006-05-14	False	Mother's Day
TW	2006-05-31	True	Dragon Boat Festival
TW	2006-06-21	False	June Solstice
TW	2006-08-08	False	Father's Day
TW	2006-09-23	False	September Equinox
TW	2006-10-06	True	Mid-Autumn Festival
TW	2006-10-10	True	Double Tenth Day
TW	2006-10-10	True	National Day
TW	2006-12-22	False	December Solstice
TW	2006-12-31	False	New Year's Eve
TW	2007-01-01	True	New Year's Day
TW	2007-02-17	True	Chinese New Year's Eve
TW	2007-02-18	True	Chinese New Year's Day
TW	2007-02-19	True	Second Day of the Chinese New Year
TW	2007-02-20	True	Third Day of the Chinese New Year
TW	2007-02-28	True	Peace Memorial Day
TW	2007-03-21	False	March Equinox
TW	2007-04-04	True	Children's Day
TW	2007-04-04	True	Women's Day
TW	2007-04-05	True	Ching Ming Festival
TW	2007-05-13	False	Mother's Day
